frame_number,vehicle_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_meters,overtaking_angle_degrees,angle_accuracy_percent,safe_to_overtake,recommendation
331,motorcycle,0.6262156963348389,0,597,338,1063,3.8658777120315584,-22.96,88.5,False,Too close; Low detection confidence
331,car,0.5569430589675903,993,412,1057,476,52.5,1.99,54.0,False,Low detection confidence
332,motorcycle,0.7902619242668152,0,555,358,1059,3.649906890130354,-22.7,88.6,False,Too close
332,car,0.7100622057914734,889,420,929,459,84.0,-1.57,54.2,True,Safe to overtake
332,car,0.6807119846343994,957,424,995,466,88.42105263157895,0.49,54.8,False,Low detection confidence
332,car,0.6281388401985168,993,412,1058,476,51.69230769230769,2.01,54.0,False,Low detection confidence
332,truck,0.5932392477989197,1141,218,1504,653,12.85583103764922,10.99,86.6,False,Large vehicle - maintain distance; Low detection confidence
333,motorcycle,0.7843936085700989,0,531,369,1054,3.5411020776874436,-22.56,88.7,False,Too close
333,car,0.7160041928291321,889,421,929,459,84.0,-1.57,54.2,True,Safe to overtake
333,car,0.6470175385475159,958,423,995,465,90.8108108108108,0.51,54.7,False,Low detection confidence
333,car,0.6112034320831299,993,411,1057,476,52.5,1.99,54.0,False,Low detection confidence
333,bus,0.5338899493217468,1142,220,1505,651,13.884297520661159,11.02,85.6,False,Large vehicle - maintain distance; Low detection confidence
333,truck,0.5136885046958923,1141,218,1505,651,12.820512820512821,11.0,86.7,False,Large vehicle - maintain distance; Low detection confidence
334,motorcycle,0.7734165787696838,0,525,384,1038,3.402777777777778,-22.36,88.8,False,Too close
334,car,0.7248103618621826,887,423,929,459,80.0,-1.6,54.2,True,Safe to overtake
334,car,0.6278855204582214,956,423,995,465,86.15384615384616,0.48,54.8,False,Low detection confidence
334,car,0.6039475202560425,992,411,1058,477,50.90909090909091,1.99,54.0,False,Low detection confidence
334,truck,0.536592960357666,1140,219,1507,654,12.715712988192553,11.02,86.8,False,Large vehicle - maintain distance; Low detection confidence
334,bus,0.5331085920333862,1140,221,1507,652,13.732970027247958,11.02,85.8,False,Large vehicle - maintain distance; Low detection confidence
334,motorcycle,0.5280961394309998,617,487,667,570,26.133333333333336,-9.67,74.0,False,Low detection confidence
334,truck,0.5110334157943726,756,408,810,483,86.41975308641976,-5.42,52.3,False,Low detection confidence
335,motorcycle,0.7623015642166138,0,533,402,1024,3.250414593698176,-22.13,88.9,False,Too close
335,car,0.7257748246192932,887,423,929,459,80.0,-1.6,54.2,True,Safe to overtake
335,truck,0.6425663232803345,1141,219,1510,655,12.646793134598013,11.08,86.8,False,Large vehicle - maintain distance; Low detection confidence
335,car,0.609563410282135,992,411,1057,478,51.69230769230769,1.98,54.0,False,Low detection confidence
335,car,0.5670323967933655,957,424,995,464,88.42105263157895,0.49,54.8,False,Low detection confidence
335,truck,0.5527915358543396,756,408,808,483,89.74358974358975,-5.45,52.3,False,Low detection confidence
335,motorcycle,0.521819531917572,617,487,667,570,26.133333333333336,-9.67,74.0,False,Low detection confidence
336,car,0.729952335357666,887,423,929,459,80.0,-1.6,54.2,True,Safe to overtake
336,motorcycle,0.7177947163581848,3,493,412,1012,3.1947840260798697,-21.96,89.0,False,Too close
336,truck,0.6532943844795227,1142,218,1511,655,12.646793134598013,11.11,86.8,False,Large vehicle - maintain distance; Low detection confidence
336,car,0.5908345580101013,992,411,1057,478,51.69230769230769,1.98,54.0,False,Low detection confidence
336,car,0.5468631386756897,957,424,995,464,88.42105263157895,0.49,54.8,False,Low detection confidence
336,truck,0.5379069447517395,756,408,808,483,89.74358974358975,-5.45,52.3,False,Low detection confidence
336,motorcycle,0.5291106104850769,617,487,667,570,26.133333333333336,-9.67,74.0,False,Low detection confidence
337,motorcycle,0.7695986032485962,2,557,418,996,3.1410256410256414,-21.89,89.1,False,Too close
337,car,0.6964170336723328,886,423,929,459,78.13953488372093,-1.61,54.2,False,Low detection confidence
337,truck,0.687261164188385,1143,218,1513,656,12.612612612612613,11.15,86.8,False,Large vehicle - maintain distance; Low detection confidence
337,car,0.5856717228889465,990,412,1055,478,51.69230769230769,1.92,54.0,False,Low detection confidence
337,truck,0.5232219099998474,754,410,806,485,89.74358974358975,-5.51,52.2,False,Low detection confidence
338,truck,0.7624978423118591,1143,217,1515,658,12.544802867383513,11.18,86.9,False,Large vehicle - maintain distance
338,car,0.6944022178649902,887,424,929,460,80.0,-1.6,54.2,False,Low detection confidence
338,motorcycle,0.6391831040382385,64,503,435,983,3.5220125786163523,-20.84,89.6,False,Too close; Low detection confidence
338,car,0.5907732248306274,990,411,1053,478,53.333333333333336,1.89,54.1,False,Low detection confidence
339,truck,0.7835807204246521,1143,216,1516,659,12.511170688114388,11.2,86.9,False,Large vehicle - maintain distance
339,car,0.6747331619262695,888,424,929,459,81.95121951219512,-1.58,54.2,False,Low detection confidence
339,motorcycle,0.6564952731132507,67,498,439,976,3.512544802867384,-20.74,89.6,False,Too close; Low detection confidence
339,car,0.569947361946106,989,409,1054,478,51.69230769230769,1.89,54.1,False,Low detection confidence
339,motorcycle,0.5163518190383911,615,486,668,571,24.654088050314467,-9.68,75.5,False,Low detection confidence
340,truck,0.8192676305770874,1144,217,1517,661,12.511170688114388,11.23,86.9,False,Large vehicle - maintain distance
340,motorcycle,0.7177632451057434,0,523,81,776,16.131687242798353,-26.22,75.8,True,Safe to overtake
340,motorcycle,0.6849083304405212,103,535,451,962,3.7547892720306515,-20.1,90.0,False,Too close; Low detection confidence
340,car,0.6663843989372253,887,424,929,460,80.0,-1.6,54.2,False,Low detection confidence
340,car,0.5907884240150452,989,409,1055,478,50.90909090909091,1.9,54.0,False,Low detection confidence
340,motorcycle,0.5066171884536743,616,487,668,571,25.12820512820513,-9.67,75.0,False,Low detection confidence
340,car,0.5001630783081055,960,424,994,464,98.82352941176471,0.52,54.7,False,Low detection confidence
341,truck,0.75499027967453,1145,215,1520,661,12.444444444444445,11.29,86.9,False,Large vehicle - maintain distance
341,motorcycle,0.7087864875793457,131,558,463,953,3.9357429718875503,-19.55,90.2,False,Too close
341,car,0.6519380807876587,887,424,928,460,81.95121951219512,-1.61,54.2,False,Low detection confidence
341,car,0.5782356262207031,990,411,1053,477,53.333333333333336,1.89,54.1,False,Low detection confidence
341,car,0.5052533149719238,960,423,994,464,98.82352941176471,0.52,54.7,False,Low detection confidence
342,motorcycle,0.7097591757774353,145,569,472,946,3.99592252803262,-19.24,90.4,False,Too close
342,truck,0.685771107673645,1146,215,1522,662,12.411347517730498,11.33,86.9,False,Large vehicle - maintain distance; Low detection confidence
342,car,0.6087800860404968,887,426,928,460,81.95121951219512,-1.61,54.2,False,Low detection confidence
342,car,0.5944089293479919,989,412,1053,477,52.5,1.87,54.1,False,Low detection confidence
342,motorcycle,0.513866662979126,616,486,667,571,25.62091503267974,-9.68,74.5,False,Low detection confidence
343,truck,0.7878772020339966,1146,216,1525,662,12.313104661389623,11.37,87.0,False,Large vehicle - maintain distance
343,car,0.6316317915916443,886,426,928,460,80.0,-1.63,54.2,False,Low detection confidence
343,motorcycle,0.5754610300064087,148,525,485,935,3.8773491592482694,-19.02,90.5,False,Too close; Low detection confidence
343,motorcycle,0.56163090467453,0,533,67,785,19.502487562189057,-26.4,72.3,False,Low detection confidence
343,car,0.5417394042015076,988,412,1053,477,51.69230769230769,1.86,54.1,False,Low detection confidence
343,motorcycle,0.5058171153068542,615,487,667,571,25.12820512820513,-9.7,75.0,False,Low detection confidence
344,truck,0.7131279110908508,1148,217,1528,664,12.280701754385966,11.45,87.0,False,Large vehicle - maintain distance
344,motorcycle,0.6551026701927185,190,538,491,919,4.34108527131783,-18.36,90.8,False,Too close; Low detection confidence
344,car,0.5997918844223022,887,427,927,460,84.0,-1.63,54.2,False,Low detection confidence
344,car,0.510242223739624,988,412,1053,477,51.69230769230769,1.86,54.1,False,Low detection confidence
345,truck,0.6365645527839661,1148,216,1533,665,12.121212121212123,11.52,87.1,False,Large vehicle - maintain distance; Low detection confidence
345,motorcycle,0.6349251866340637,190,534,501,917,4.201500535905681,-18.22,90.9,False,Too close; Low detection confidence
345,car,0.5940670371055603,885,426,926,460,81.95121951219512,-1.67,54.2,False,Low detection confidence
346,truck,0.8067875504493713,1148,216,1552,668,11.551155115511552,11.8,87.5,False,Large vehicle - maintain distance
346,car,0.6311903595924377,882,426,926,461,76.36363636363636,-1.72,54.1,False,Low detection confidence
346,motorcycle,0.5856714844703674,195,539,510,907,4.148148148148149,-18.03,91.0,False,Too close; Low detection confidence
347,truck,0.8355835676193237,1150,217,1596,669,10.463378176382662,12.48,88.3,False,Large vehicle - maintain distance
347,car,0.7006430625915527,881,426,927,461,73.04347826086956,-1.72,54.1,True,Safe to overtake
347,motorcycle,0.6062519550323486,254,598,521,894,4.893882646691636,-17.05,91.5,False,Too close; Low detection confidence
347,motorcycle,0.5827957987785339,615,486,665,572,26.133333333333336,-9.73,74.0,False,Low detection confidence
348,truck,0.8384908437728882,1152,216,1534,670,12.216404886561955,11.59,87.0,False,Large vehicle - maintain distance
348,car,0.6710894703865051,881,426,927,461,73.04347826086956,-1.72,54.1,False,Low detection confidence
348,motorcycle,0.5830332040786743,260,600,526,890,4.912280701754386,-16.9,91.6,False,Too close; Low detection confidence
349,truck,0.8542359471321106,1151,215,1538,672,12.058570198105082,11.64,87.1,False,Large vehicle - maintain distance
349,motorcycle,0.6663687229156494,280,598,534,883,5.1443569553805775,-16.5,91.6,False,Too close; Low detection confidence
349,car,0.6659178137779236,881,425,928,461,71.48936170212765,-1.7,54.2,False,Low detection confidence
350,truck,0.8629605174064636,1153,215,1542,672,11.996572407883463,11.73,87.1,False,Large vehicle - maintain distance
350,motorcycle,0.7586427927017212,298,595,538,873,5.444444444444445,-16.19,91.5,False,Too close
350,car,0.6508879661560059,881,425,927,460,73.04347826086956,-1.72,54.1,False,Low detection confidence
350,motorcycle,0.5186483263969421,615,488,664,572,26.666666666666668,-9.74,73.5,False,Low detection confidence
351,truck,0.8317391276359558,1153,213,1543,673,11.965811965811966,11.74,87.2,False,Large vehicle - maintain distance
351,motorcycle,0.7991546988487244,305,588,543,867,5.490196078431373,-16.02,91.5,False,Too close
351,car,0.6401335597038269,882,425,927,460,74.66666666666667,-1.7,54.2,False,Low detection confidence
351,motorcycle,0.6072463393211365,614,487,664,572,26.133333333333336,-9.76,74.0,False,Low detection confidence
352,truck,0.8504076600074768,1153,215,1547,674,11.844331641285956,11.8,87.3,False,Large vehicle - maintain distance
352,motorcycle,0.7473131418228149,321,596,554,860,5.608011444921316,-15.64,91.6,False,Too close
352,car,0.6637251377105713,881,423,926,460,74.66666666666667,-1.73,54.1,False,Low detection confidence
352,motorcycle,0.6359549164772034,614,486,664,573,26.133333333333336,-9.76,74.0,False,Low detection confidence
352,car,0.5236306190490723,987,413,1052,477,51.69230769230769,1.83,54.1,False,Low detection confidence
353,truck,0.8657349348068237,1153,215,1551,676,11.725293132328309,11.86,87.3,False,Large vehicle - maintain distance
353,motorcycle,0.7222290635108948,343,591,575,848,5.6321839080459775,-15.02,91.9,False,Too close
353,car,0.7060976624488831,880,424,925,460,74.66666666666667,-1.76,54.1,True,Safe to overtake
353,motorcycle,0.6693418025970459,614,486,664,573,26.133333333333336,-9.76,74.0,False,Low detection confidence
353,car,0.5495012998580933,987,413,1051,477,52.5,1.81,54.1,False,Low detection confidence
354,truck,0.853442907333374,1154,212,1553,677,11.695906432748538,11.9,87.4,False,Large vehicle - maintain distance
354,motorcycle,0.7414623498916626,352,587,581,844,5.705967976710335,-14.81,91.9,False,Too close
354,motorcycle,0.6886951923370361,613,485,664,572,25.62091503267974,-9.77,74.5,False,Low detection confidence
354,car,0.6827879548072815,879,425,925,460,73.04347826086956,-1.78,54.1,False,Low detection confidence
354,car,0.5356895923614502,987,413,1051,477,52.5,1.81,54.1,False,Low detection confidence
355,truck,0.8201500773429871,1155,212,1555,676,11.666666666666668,11.95,87.4,False,Large vehicle - maintain distance
355,motorcycle,0.6729142069816589,360,555,583,841,5.859491778774291,-14.67,91.8,False,Too close; Low detection confidence
355,car,0.6348643898963928,879,425,923,460,76.36363636363636,-1.81,54.1,False,Low detection confidence
355,motorcycle,0.602443516254425,612,486,664,572,25.12820512820513,-9.79,75.0,False,Low detection confidence
355,car,0.5236220955848694,986,414,1051,477,51.69230769230769,1.8,54.1,False,Low detection confidence
356,truck,0.7500579953193665,1156,210,1559,676,11.579818031430936,12.02,87.4,False,Large vehicle - maintain distance
356,motorcycle,0.7275552749633789,372,562,592,831,5.9393939393939394,-14.36,91.9,False,Too close
356,car,0.6943320035934448,877,425,922,460,74.66666666666667,-1.86,54.1,False,Low detection confidence
356,motorcycle,0.6346412897109985,606,486,664,573,22.52873563218391,-9.88,77.5,False,Low detection confidence
357,truck,0.7852944731712341,1157,209,1561,677,11.551155115511552,12.07,87.4,False,Large vehicle - maintain distance
357,car,0.6887121796607971,877,426,922,460,74.66666666666667,-1.86,54.1,False,Low detection confidence
357,motorcycle,0.6738543510437012,383,559,593,827,6.222222222222222,-14.19,91.7,False,Too close; Low detection confidence
357,motorcycle,0.6286113858222961,603,487,664,573,21.420765027322407,-9.92,78.6,False,Low detection confidence
357,car,0.5172901153564453,987,415,1050,477,53.333333333333336,1.8,54.1,False,Low detection confidence
358,truck,0.7404993772506714,1160,207,1564,676,11.551155115511552,12.15,87.4,False,Large vehicle - maintain distance
358,motorcycle,0.7093828320503235,394,556,601,818,6.312399355877617,-13.92,91.7,False,Too close
358,car,0.6710797548294067,877,425,921,460,76.36363636363636,-1.87,54.1,False,Low detection confidence
358,motorcycle,0.5512868762016296,607,487,664,573,22.923976608187136,-9.86,77.1,False,Low detection confidence
358,car,0.5247799754142761,987,415,1049,478,54.193548387096776,1.78,54.1,False,Low detection confidence
359,car,0.7210735082626343,877,426,921,461,76.36363636363636,-1.87,54.1,True,Safe to overtake
359,truck,0.688144326210022,1160,207,1566,677,11.49425287356322,12.18,87.4,False,Large vehicle - maintain distance; Low detection confidence
359,motorcycle,0.6278915405273438,398,530,604,814,6.343042071197411,-13.81,91.8,False,Too close; Low detection confidence
359,car,0.5638625621795654,986,415,1049,478,53.333333333333336,1.76,54.1,False,Low detection confidence
360,truck,0.7473644614219666,1160,206,1567,676,11.466011466011468,12.2,87.4,False,Large vehicle - maintain distance
360,car,0.7391036748886108,876,426,921,461,74.66666666666667,-1.89,54.1,True,Safe to overtake
360,motorcycle,0.6509818434715271,410,544,613,811,6.436781609195402,-13.51,91.8,False,Too close; Low detection confidence
360,car,0.6143476963043213,986,415,1048,478,54.193548387096776,1.75,54.1,False,Low detection confidence
361,car,0.7468439340591431,876,426,921,461,74.66666666666667,-1.89,54.1,True,Safe to overtake
361,car,0.6652822494506836,985,414,1048,478,53.333333333333336,1.73,54.1,False,Low detection confidence
361,truck,0.569825291633606,1166,204,1570,676,11.551155115511552,12.33,87.3,False,Large vehicle - maintain distance; Low detection confidence
361,motorcycle,0.5143905282020569,424,539,617,802,6.770293609671849,-13.25,91.6,False,Too close; Low detection confidence
362,car,0.748622715473175,875,427,920,462,74.66666666666667,-1.92,54.0,True,Safe to overtake
362,car,0.6574767827987671,984,414,1048,478,52.5,1.72,54.1,False,Low detection confidence
362,motorcycle,0.578600287437439,439,548,625,797,7.025089605734768,-12.91,91.5,False,Too close; Low detection confidence
